product_name,mrp,price,pct_sales,category,color_group,brand,rating,review_count
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,green,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,nude,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,black,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,white,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,navy,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,grey,AERIE-American Eagle,5,8
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,white,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,black,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,multiple colors,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,navy,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,nude,AERIE-American Eagle,4.7,11
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.7,11
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.7,11
Aerie Seamless Thong,12.5,12.5,0,panties,black,AERIE-American Eagle,4,10
Aerie Seamless Thong,12.5,12.5,0,panties,grey,AERIE-American Eagle,4,10
Aerie Seamless Thong,12.5,12.5,0,panties,coral,AERIE-American Eagle,4,10
Aerie Seamless Thong,12.5,12.5,0,panties,blue,AERIE-American Eagle,4,10
Aerie Seamless Thong,12.5,12.5,0,panties,red,AERIE-American Eagle,4,10
Aerie Shine Bikini + Boho Lace,12.5,12.5,0,swimwear,coral,AERIE-American Eagle,4.25,214.25759186461534
Aerie Shine Bikini + Boho Lace,12.5,12.5,0,swimwear,black,AERIE-American Eagle,4.25,214.25759186461534
Aerie Shine Bikini + Boho Lace,12.5,12.5,0,swimwear,multiple colors,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,3.3,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,nude,AERIE-American Eagle,3.3,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,grey,AERIE-American Eagle,3.3,214.25759186461534
Aerie Lace Back String Thong,7.5,7.5,0,panties,multiple colors,AERIE-American Eagle,4.25,214.25759186461534
Aerie Bikini,9.5,9.5,0,swimwear,multiple colors,AERIE-American Eagle,4.25,214.25759186461534
Aerie Bikini,9.5,9.5,0,swimwear,black,AERIE-American Eagle,4.25,214.25759186461534
Aerie Bikini,9.5,9.5,0,swimwear,nude,AERIE-American Eagle,4.25,214.25759186461534
Aerie Hi-Leg Bikini,9.5,9.5,0,swimwear,black,AERIE-American Eagle,4.5,2
Aerie Thong,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.25,214.25759186461534
Aerie Thong,9.5,9.5,0,panties,red,AERIE-American Eagle,4.25,214.25759186461534
Aerie Thong,9.5,9.5,0,panties,teal,AERIE-American Eagle,4.25,214.25759186461534
Aerie String Bikini,7.5,7.5,0,swimwear,multiple colors,AERIE-American Eagle,5,214.25759186461534
Aerie String Bikini,7.5,7.5,0,swimwear,navy,AERIE-American Eagle,5,214.25759186461534
Aerie Logo Boybrief,9.5,9.5,0,panties,blue,AERIE-American Eagle,4.6,214.25759186461534
Aerie Logo Boybrief,9.5,9.5,0,panties,blue,AERIE-American Eagle,4.6,214.25759186461534
Aerie Logo Boybrief,9.5,9.5,0,panties,pink,AERIE-American Eagle,4.6,214.25759186461534
Aerie Logo Boybrief,9.5,9.5,0,panties,pink,AERIE-American Eagle,4.6,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,3.8,6
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,3.8,6
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boyshort,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,2,2
Aerie Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,blue,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,purple,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.8,214.25759186461534
Aerie Sunnie Colorblock Boybrief,14.5,14.5,0,panties,navy,AERIE-American Eagle,5,1
Aerie Cheeky,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,2
Aerie Cheeky,9.5,9.5,0,panties,blue,AERIE-American Eagle,5,2
Aerie Cheeky,9.5,9.5,0,panties,coral,AERIE-American Eagle,5,2
Aerie Logo Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,3.6,11
Aerie Logo Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,3.6,11
Aerie Shine Thong + Boho Lace,12.5,12.5,0,panties,turquoise,AERIE-American Eagle,5,7
Aerie Shine Thong + Boho Lace,12.5,12.5,0,panties,purple,AERIE-American Eagle,5,7
Aerie Shine Thong + Boho Lace,12.5,12.5,0,panties,navy,AERIE-American Eagle,5,7
Aerie Shine Thong + Boho Lace,12.5,12.5,0,panties,olive,AERIE-American Eagle,5,7
Aerie Hi-Leg Bikini,9.5,9.5,0,swimwear,navy,AERIE-American Eagle,3.8,4
Aerie Cheeky,9.5,9.5,0,panties,black,AERIE-American Eagle,5,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,green,AERIE-American Eagle,5,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,coral,AERIE-American Eagle,5,214.25759186461534
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,purple,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,black,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,navy,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,grey,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,nude,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,blue,AERIE-American Eagle,4.4,32
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,5,1
Aerie Cheeky,9.5,9.5,0,panties,nude,AERIE-American Eagle,5,2
Aerie Cheeky,9.5,9.5,0,panties,navy,AERIE-American Eagle,5,2
Aerie Bikini,9.5,9.5,0,swimwear,multiple colors,AERIE-American Eagle,4.25,214.25759186461534
Aerie Bikini,9.5,9.5,0,swimwear,purple,AERIE-American Eagle,4.25,214.25759186461534
Aerie Mesh Boybrief,12.5,12.5,0,panties,coral,AERIE-American Eagle,4.25,214.25759186461534
Aerie Mesh Boybrief,12.5,12.5,0,panties,blue,AERIE-American Eagle,4.25,214.25759186461534
Aerie Mesh Boybrief,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.25,214.25759186461534
Aerie Mesh Boybrief,12.5,12.5,0,panties,pink,AERIE-American Eagle,4.25,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,black,AERIE-American Eagle,4.6,5
Aerie Cheeky,9.5,9.5,0,panties,nude,AERIE-American Eagle,4.6,5
Aerie Cheeky,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.6,5
Aerie Cheeky,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.6,5
Aerie Everyday Loves Lace Boybrief,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.4,214.25759186461534
Aerie Everyday Loves Lace Boybrief,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.4,214.25759186461534
Aerie Everyday Loves Lace Boybrief,12.5,12.5,0,panties,white,AERIE-American Eagle,4.4,214.25759186461534
Aerie Everyday Loves Lace Boybrief,12.5,12.5,0,panties,black,AERIE-American Eagle,4.4,214.25759186461534
Aerie Everyday Loves Lace Boybrief,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.4,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,purple,AERIE-American Eagle,4.7,214.25759186461534
Aerie String Thong,9.5,9.5,0,panties,white,AERIE-American Eagle,1,1
Aerie Boyshort,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boyshort,9.5,9.5,0,panties,blue,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boyshort,9.5,9.5,0,panties,purple,AERIE-American Eagle,4.25,214.25759186461534
Aerie Shine Boybrief + Boho Lace,12.5,12.5,0,panties,turquoise,AERIE-American Eagle,4.5,214.25759186461534
Aerie Shine Boybrief + Boho Lace,12.5,12.5,0,panties,red,AERIE-American Eagle,4.5,214.25759186461534
Aerie Shine Boybrief + Boho Lace,12.5,12.5,0,panties,black,AERIE-American Eagle,4.5,214.25759186461534
Aerie Shine Boybrief + Boho Lace,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.5,214.25759186461534
Aerie String Thong,7.5,7.5,0,panties,nude,AERIE-American Eagle,5,2
Aerie Cheeky,7.5,7.5,0,panties,multiple colors,AERIE-American Eagle,5,3
Aerie Cheeky,9.5,9.5,0,panties,teal,AERIE-American Eagle,5,1
Aerie Cheeky,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,1
Aerie Cheeky,9.5,9.5,0,panties,red,AERIE-American Eagle,5,1
Aerie Boyshort,9.5,9.5,0,panties,black,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boyshort,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.25,214.25759186461534
Aerie Mesh Thong,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.25,214.25759186461534
Aerie Mesh Thong,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.25,214.25759186461534
Aerie Bikini,9.5,9.5,0,swimwear,white,AERIE-American Eagle,4,4
Aerie Bikini,9.5,9.5,0,swimwear,nude,AERIE-American Eagle,4,4
Aerie Bikini,9.5,9.5,0,swimwear,black,AERIE-American Eagle,4,4
Aerie Seamless Boybrief,12.5,12.5,0,panties,coral,AERIE-American Eagle,5,1
Aerie Everyday Loves Lace Boyshort,12.5,12.5,0,panties,black,AERIE-American Eagle,3.8,214.25759186461534
Aerie Everyday Loves Lace Boyshort,12.5,12.5,0,panties,purple,AERIE-American Eagle,3.8,214.25759186461534
Aerie Everyday Loves Lace Boyshort,12.5,12.5,0,panties,navy,AERIE-American Eagle,3.8,214.25759186461534
Aerie Mesh Cheeky,12.5,12.5,0,panties,black,AERIE-American Eagle,4.25,214.25759186461534
Aerie Shine Cheeky + Boho Lace,12.5,12.5,0,panties,multiple colors,AERIE-American Eagle,4.7,7
Aerie Shine Cheeky + Boho Lace,12.5,12.5,0,panties,navy,AERIE-American Eagle,4.7,7
Aerie Shine Cheeky + Boho Lace,12.5,12.5,0,panties,red,AERIE-American Eagle,4.7,7
Aerie Everyday Loves Lace Thong,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.8,14
Aerie Everyday Loves Lace Thong,12.5,12.5,0,panties,white,AERIE-American Eagle,4.8,14
Aerie Everyday Loves Lace Thong,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.8,14
Aerie Everyday Loves Lace Thong,12.5,12.5,0,panties,navy,AERIE-American Eagle,4.8,14
Aerie Everyday Loves Lace Thong,12.5,12.5,0,panties,black,AERIE-American Eagle,4.8,14
Aerie Everyday Loves Lace Thong,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.8,14
Aerie Sunnie Thong,14.5,14.5,0,panties,purple,AERIE-American Eagle,4.2,18
Aerie Sunnie Thong,14.5,14.5,0,panties,black,AERIE-American Eagle,4.2,18
Aerie Sunnie Thong,14.5,14.5,0,panties,pink,AERIE-American Eagle,4.2,18
Aerie Sunnie Thong,14.5,14.5,0,panties,nude,AERIE-American Eagle,4.2,18
Aerie Bikini,9.5,9.5,0,swimwear,navy,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,teal,AERIE-American Eagle,5,2
Aerie Boybrief,9.5,9.5,0,panties,coral,AERIE-American Eagle,5,2
Aerie Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,4,214.25759186461534
Aerie Shine Boyshort + Boho Lace,12.5,12.5,0,panties,red,AERIE-American Eagle,5,1
Aerie Shine Boyshort + Boho Lace,12.5,12.5,0,panties,red,AERIE-American Eagle,5,1
Aerie Shine Boyshort + Boho Lace,12.5,12.5,0,panties,black,AERIE-American Eagle,5,1
Aerie Shine Boyshort + Boho Lace,12.5,12.5,0,panties,navy,AERIE-American Eagle,5,1
Aerie Hi-Leg Bikini,9.5,9.5,0,swimwear,white,AERIE-American Eagle,5,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,coral,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,teal,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.7,214.25759186461534
Aerie Thong,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,3,1
Aerie Thong,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,3,1
Aerie Thong,9.5,9.5,0,panties,navy,AERIE-American Eagle,3,1
Aerie Thong,9.5,9.5,0,panties,purple,AERIE-American Eagle,3,1
Aerie Logo Boybrief,9.5,9.5,0,panties,purple,AERIE-American Eagle,3,214.25759186461534
Aerie Shine Boyshort + Boho Lace,12.5,12.5,0,panties,turquoise,AERIE-American Eagle,5,1
Aerie Thong,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,5
Aerie Thong,9.5,9.5,0,panties,black,AERIE-American Eagle,5,5
Aerie Thong,9.5,9.5,0,panties,white,AERIE-American Eagle,5,5
Aerie Thong,9.5,9.5,0,panties,nude,AERIE-American Eagle,5,5
Aerie Seamless Boybrief,12.5,12.5,0,panties,blue,AERIE-American Eagle,3.8,214.25759186461534
Aerie Seamless Boybrief,12.5,12.5,0,panties,navy,AERIE-American Eagle,3.8,214.25759186461534
Aerie Seamless Boybrief,12.5,12.5,0,panties,pink,AERIE-American Eagle,3.8,214.25759186461534
Aerie Seamless Boybrief,12.5,12.5,0,panties,grey,AERIE-American Eagle,3.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,white,AERIE-American Eagle,3,2
Aerie Pride Boybrief,9.5,9.5,0,panties,white,AEO-American Eagle,4.25,214.25759186461534
Aerie Graphic Boybrief,9.5,9.5,0,panties,teal,AERIE-American Eagle,5,1
Aerie Graphic Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,1
Aerie Thong,9.5,9.5,0,panties,navy,AERIE-American Eagle,5,1
Aerie Seamless Boybrief,12.5,12.5,0,panties,navy,AERIE-American Eagle,4.5,214.25759186461534
Aerie Seamless Boybrief,12.5,12.5,0,panties,grey,AERIE-American Eagle,4.5,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,1
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.5,8
Aerie Thong,9.5,9.5,0,panties,coral,AERIE-American Eagle,5,1
Aerie Seamless Boybrief,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.3,214.25759186461534
Aerie Seamless Boybrief,12.5,12.5,0,panties,black,AERIE-American Eagle,4.3,214.25759186461534
Aerie Everyday Loves Lace Bikini,12.5,12.5,0,swimwear,black,AERIE-American Eagle,4,214.25759186461534
Aerie Everyday Loves Lace Bikini,12.5,12.5,0,swimwear,nude,AERIE-American Eagle,4,214.25759186461534
Aerie Everyday Loves Lace Bikini,12.5,12.5,0,swimwear,purple,AERIE-American Eagle,4,214.25759186461534
Aerie Thong,9.5,9.5,0,panties,black,AERIE-American Eagle,4.25,214.25759186461534
Aerie Thong,9.5,9.5,0,panties,green,AERIE-American Eagle,4.25,214.25759186461534
Aerie Sunnie Colorblock Thong,14.5,14.5,0,panties,navy,AERIE-American Eagle,5,2
Aerie Shine Boyshort + Boho Lace,12.5,12.5,0,panties,red,AERIE-American Eagle,5,1
Aerie Shine Boyshort + Boho Lace,12.5,12.5,0,panties,red,AERIE-American Eagle,5,1
Aerie Shine Boyshort + Boho Lace,12.5,12.5,0,panties,black,AERIE-American Eagle,5,1
Aerie Shine Boyshort + Boho Lace,12.5,12.5,0,panties,navy,AERIE-American Eagle,5,1
Aerie Seamless Boybrief,12.5,12.5,0,panties,blue,AERIE-American Eagle,3.8,214.25759186461534
Aerie Seamless Boybrief,12.5,12.5,0,panties,navy,AERIE-American Eagle,3.8,214.25759186461534
Aerie Seamless Boybrief,12.5,12.5,0,panties,pink,AERIE-American Eagle,3.8,214.25759186461534
Aerie Seamless Boybrief,12.5,12.5,0,panties,grey,AERIE-American Eagle,3.8,214.25759186461534
Aerie Shine Cheeky + Boho Lace,12.5,12.5,0,panties,multiple colors,AERIE-American Eagle,4.7,7
Aerie Shine Cheeky + Boho Lace,12.5,12.5,0,panties,navy,AERIE-American Eagle,4.7,7
Aerie Shine Cheeky + Boho Lace,12.5,12.5,0,panties,red,AERIE-American Eagle,4.7,7
Aerie Thong,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,5
Aerie Thong,9.5,9.5,0,panties,black,AERIE-American Eagle,5,5
Aerie Thong,9.5,9.5,0,panties,white,AERIE-American Eagle,5,5
Aerie Thong,9.5,9.5,0,panties,nude,AERIE-American Eagle,5,5
Aerie Logo Boybrief,9.5,9.5,0,panties,white,AERIE-American Eagle,4,1
Aerie Thong,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.25,214.25759186461534
Aerie Thong,9.5,9.5,0,panties,teal,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,3.8,6
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,3.8,6
Aerie Mesh Thong,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.25,214.25759186461534
Aerie Mesh Thong,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boyshort,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boyshort,9.5,9.5,0,panties,blue,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boyshort,9.5,9.5,0,panties,purple,AERIE-American Eagle,4.25,214.25759186461534
Aerie Logo Boybrief,9.5,9.5,0,panties,blue,AERIE-American Eagle,4.25,214.25759186461534
Aerie Logo Boybrief,9.5,9.5,0,panties,blue,AERIE-American Eagle,4.25,214.25759186461534
Aerie Logo Boybrief,9.5,9.5,0,panties,pink,AERIE-American Eagle,4.25,214.25759186461534
Aerie Logo Boybrief,9.5,9.5,0,panties,pink,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,1
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,purple,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,black,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,navy,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,grey,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,nude,AERIE-American Eagle,4.4,32
Aerie Lace Sunnie Boybrief,14.5,14.5,0,panties,blue,AERIE-American Eagle,4.4,32
Aerie Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,3.3,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,nude,AERIE-American Eagle,3.3,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,grey,AERIE-American Eagle,3.3,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.25,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,black,AERIE-American Eagle,4.6,5
Aerie Cheeky,9.5,9.5,0,panties,nude,AERIE-American Eagle,4.6,5
Aerie Cheeky,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.6,5
Aerie Cheeky,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.6,5
Aerie Boyshort,9.5,9.5,0,panties,black,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boyshort,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.25,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,nude,AERIE-American Eagle,4.7,11
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.7,11
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.7,11
Aerie Logo Bikini,9.5,9.5,0,swimwear,purple,AERIE-American Eagle,4.25,214.25759186461534
Aerie Bikini,9.5,9.5,0,swimwear,multiple colors,AERIE-American Eagle,4.25,214.25759186461534
Aerie Bikini,9.5,9.5,0,swimwear,purple,AERIE-American Eagle,4.25,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,black,AERIE-American Eagle,5,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,green,AERIE-American Eagle,5,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,coral,AERIE-American Eagle,5,214.25759186461534
Aerie Boybrief,7.5,7.5,0,panties,multiple colors,AERIE-American Eagle,4.25,214.25759186461534
Aerie Shine Thong + Boho Lace,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.8,4
Aerie Logo Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,3.6,11
Aerie Logo Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,3.6,11
Aerie Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,blue,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,purple,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.8,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,purple,AERIE-American Eagle,4.7,214.25759186461534
Aerie Everyday Loves Lace Bikini,12.5,12.5,0,swimwear,black,AERIE-American Eagle,4,214.25759186461534
Aerie Everyday Loves Lace Bikini,12.5,12.5,0,swimwear,nude,AERIE-American Eagle,4,214.25759186461534
Aerie Everyday Loves Lace Bikini,12.5,12.5,0,swimwear,purple,AERIE-American Eagle,4,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,teal,AERIE-American Eagle,5,1
Aerie Cheeky,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,1
Aerie Cheeky,9.5,9.5,0,panties,red,AERIE-American Eagle,5,1
Aerie Boybrief,9.5,9.5,0,panties,black,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,coral,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,teal,AERIE-American Eagle,4.7,214.25759186461534
Aerie Boybrief,9.5,9.5,0,panties,navy,AERIE-American Eagle,4.7,214.25759186461534
Aerie Sunnie Thong,14.5,14.5,0,panties,purple,AERIE-American Eagle,4.2,18
Aerie Sunnie Thong,14.5,14.5,0,panties,black,AERIE-American Eagle,4.2,18
Aerie Sunnie Thong,14.5,14.5,0,panties,pink,AERIE-American Eagle,4.2,18
Aerie Sunnie Thong,14.5,14.5,0,panties,nude,AERIE-American Eagle,4.2,18
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,white,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,black,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,nude,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,multiple colors,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.8,214.25759186461534
Aerie Lace Hi-Rise Boybrief,12.5,12.5,0,panties,navy,AERIE-American Eagle,4.8,214.25759186461534
Aerie Graphic Boybrief,9.5,9.5,0,panties,teal,AERIE-American Eagle,5,1
Aerie Graphic Boybrief,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,1
Aerie Boybrief,9.5,9.5,0,panties,red,AERIE-American Eagle,5,1
Aerie Everyday Loves Lace Boyshort,12.5,12.5,0,panties,black,AERIE-American Eagle,3.8,214.25759186461534
Aerie Everyday Loves Lace Boyshort,12.5,12.5,0,panties,purple,AERIE-American Eagle,3.8,214.25759186461534
Aerie Everyday Loves Lace Boyshort,12.5,12.5,0,panties,navy,AERIE-American Eagle,3.8,214.25759186461534
Aerie Cheeky,9.5,9.5,0,panties,multiple colors,AERIE-American Eagle,5,2
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,green,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,nude,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,black,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,white,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,navy,AERIE-American Eagle,5,8
Aerie Everyday Loves Lace Cheeky,12.5,12.5,0,panties,grey,AERIE-American Eagle,5,8
Aerie Seamless Boybrief,12.5,12.5,0,panties,purple,AERIE-American Eagle,4.3,214.25759186461534
